,mse,val_loss,lookback
153,0.00801751296967268,0.026886751875281334,20
154,0.0076026227325201035,0.024448303505778313,20
155,0.007514802273362875,0.02477889508008957,20
156,0.007808828726410866,0.0318124033510685,20
157,0.00782863236963749,0.0272924043238163,20
158,0.0072428565472364426,0.02837827056646347,20
159,0.007855935953557491,0.024854224175214767,20
160,0.007470953278243542,0.02469734288752079,20
161,0.007113760337233543,0.022913077846169472,20
162,0.0076506552286446095,0.02470042183995247,20
163,0.007423983886837959,0.027363089844584465,20
164,0.007806978654116392,0.027323542162775993,20
165,0.007713984232395887,0.026799656450748444,20
166,0.007466309703886509,0.02387392893433571,20
167,0.007404933217912912,0.026586297899484634,20
168,0.007971771992743015,0.025372423231601715,20
169,0.007333181798458099,0.027884051203727722,20
170,0.007403552066534758,0.029069507494568825,20
171,0.00806072261184454,0.02526542730629444,20
172,0.007928251288831234,0.03599270433187485,20
173,0.007758541498333216,0.02616458386182785,20
174,0.00783243402838707,0.02402414195239544,20
175,0.007870098575949669,0.026273706927895546,20
176,0.007275549229234457,0.026253970339894295,20
177,0.0080313915386796,0.02595721371471882,20
178,0.0074140517972409725,0.026222089305520058,20
179,0.007851574569940567,0.024010756984353065,20
180,0.007783171720802784,0.02774490788578987,20
181,0.0072979251854121685,0.02448338456451893,20
182,0.0073960404843091965,0.027276204898953438,20
183,0.007262043654918671,0.021832335740327835,20
184,0.006743236444890499,0.023118671029806137,20
185,0.007520585786551237,0.022771665826439857,20
186,0.007313884794712067,0.02350565232336521,20
187,0.007372439373284578,0.02519705519080162,20
188,0.007051634136587381,0.02259303256869316,20
189,0.007639740128070116,0.030294805765151978,20
190,0.007504966575652361,0.024333477020263672,20
191,0.007429664488881826,0.024500694125890732,20
192,0.007881572470068932,0.025108255445957184,20
193,0.00734027661383152,0.026065196841955185,20
194,0.007145183626562357,0.022948341444134712,20
195,0.00706626707687974,0.020959576591849327,20
196,0.007503401953727007,0.02868228405714035,20
197,0.006775251589715481,0.023876041173934937,20
198,0.00827067531645298,0.027342937886714935,20
199,0.008028609678149223,0.027244748547673225,20
200,0.007690982427448034,0.02639434114098549,20
201,0.007400131784379482,0.02347658947110176,20
202,0.007597325835376978,0.022724544629454613,20
203,0.007749617099761963,0.030926939100027084,20
204,0.007187099661678076,0.025387722998857498,20
205,0.007234001066535711,0.024789512157440186,20
206,0.00694066658616066,0.024326078593730927,20
207,0.007952703163027763,0.02698107250034809,20
208,0.008038507774472237,0.026737017557024956,20
209,0.007801087107509375,0.03444056212902069,20
210,0.00805552676320076,0.02420886792242527,20
211,0.007403041701763868,0.02175678312778473,20
212,0.0071249124594032764,0.022494981065392494,20
213,0.007406362798064947,0.021939588710665703,20
214,0.0073172347620129585,0.02279076911509037,20
215,0.008248960599303246,0.022699350491166115,20
216,0.0065304068848490715,0.021807167679071426,20
217,0.006303797010332346,0.02031055837869644,20
218,0.006205753423273563,0.017653033137321472,20
219,0.0065038129687309265,0.020698754116892815,20
220,0.0063445609994232655,0.02062789537012577,20
221,0.005913368426263332,0.0177201759070158,20
222,0.02351520210504532,0.0893707424402237,20
223,0.0063844709657132626,0.01567758247256279,20
224,0.0059282914735376835,0.01569961942732334,20
225,0.006998351309448481,0.022053871303796768,20
226,0.006542660761624575,0.025567617267370224,20
227,0.006248985882848501,0.019618552178144455,20
228,0.007149471901357174,0.020737342536449432,20
229,0.006862016394734383,0.021375058218836784,20
230,0.0062698256224393845,0.018266960978507996,20
231,0.0068077812902629375,0.01933618262410164,20
232,0.0067358724772930145,0.019443823024630547,20
233,0.006381573621183634,0.017186157405376434,20
234,0.006583453621715307,0.022874385118484497,20
235,0.006321990396827459,0.01995643600821495,20
236,0.0059828851372003555,0.017522495239973068,20
237,0.006483693607151508,0.019753316417336464,20
238,0.0061154114082455635,0.016569599509239197,20
239,0.006112514995038509,0.020926011726260185,20
240,0.006515642628073692,0.020167957991361618,20
241,0.006237995345145464,0.016014110296964645,20
242,0.006716516334563494,0.017155610024929047,20
243,0.007126792334020138,0.024385252967476845,20
244,0.0066848271526396275,0.018707294017076492,20
245,0.006331294309347868,0.01978505402803421,20
246,0.00725941825658083,0.023023858666419983,20
247,0.006638959515839815,0.01666390150785446,20
248,0.006790151819586754,0.01936139538884163,20
249,0.007311687804758549,0.019101811572909355,20
250,0.00645592762157321,0.0169296283274889,20
251,0.0061467308551073074,0.020256448537111282,20
252,0.0059349676594138145,0.021528257057070732,20
253,0.005748562514781952,0.01869632862508297,20
254,0.005723365116864443,0.019383851438760757,20
255,0.005870081018656492,0.017993759363889694,20
256,0.005754051264375448,0.029454058036208153,20
257,0.005663025192916393,0.021126773208379745,20
258,0.005710896570235491,0.017161060124635696,20
259,0.005456657614558935,0.016151422634720802,20
260,0.005542881786823273,0.019120346754789352,20
261,0.006208069156855345,0.023585371673107147,20
262,0.005987615790218115,0.023241113871335983,20
263,0.005747963674366474,0.019718725234270096,20
264,0.0059831226244568825,0.02116076834499836,20
265,0.005851500667631626,0.02307846024632454,20
266,0.005565722472965717,0.01937107741832733,20
267,0.00598527118563652,0.018211454153060913,20
268,0.005553363356739283,0.015832556411623955,20
269,0.005614944733679295,0.017288727685809135,20
270,0.006013040896505117,0.022636743262410164,20
271,0.0060843052342534065,0.025838404893875122,20
272,0.005974837113171816,0.02309822291135788,20
273,0.005938948597759008,0.01957322657108307,20
274,0.0057694693095982075,0.025909382849931717,20
275,0.005512695759534836,0.020771028473973274,20
276,0.0058600809425115585,0.017327306792140007,20
277,0.005704176612198353,0.020334305241703987,20
278,0.005557778757065535,0.018213331699371338,20
279,0.006184528116136789,0.023203589022159576,20
280,0.005956944078207016,0.02137857861816883,20
281,0.005932860542088747,0.020952623337507248,20
282,0.005968935787677765,0.016817109659314156,20
283,0.005862819030880928,0.022757582366466522,20
284,0.005736562889069319,0.02130439132452011,20
285,0.0058701131492853165,0.016882816329598427,20
286,0.005774924531579018,0.01787996105849743,20
287,0.005510455463081598,0.01800638809800148,20
